DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-01-25 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;5;67;148
2022-01-31 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;87;1;23;587
2022-01-31 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;118;2;34;417
2022-01-31 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;124;2;65;398
2022-01-31 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;151;4;72;317
2022-01-31 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;152;5;74;298
2022-01-31 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;141;4;75;275
2022-02-01 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;76;202
2022-09-05 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;2;47;368
2022-09-05 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;36;531
2022-05-04 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;12;74;274
2022-05-04 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;37;203
2022-05-04 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;3;54;115
2022-05-04 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;15;87;78
2022-05-04 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;206;29;85;75
2022-05-15 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;23;78;98
2022-05-15 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;4;82;140
2022-09-10 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;7;67;386
2022-05-07 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;5;74;417
2022-05-07 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;2;63;408
2022-05-07 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;6;63;382
2022-02-03 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;56;473
2022-02-03 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;55;470
2022-05-14 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;179;27;83;113
2022-05-14 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;171;8;80;127
2022-05-14 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;169;18;80;185
2022-05-06 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;3;74;282
2022-05-07 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;9;81;223
2022-05-07 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;12;86;172
2022-09-03 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;47;346
2022-09-03 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;3;58;363
2022-02-07 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;15;82;227
2022-02-07 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;9;77;385
2022-02-07 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;59;429
2022-02-07 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;1;43;379
2022-05-02 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;4;43;292
